UIC,Tray-ID,Date,Testing duration,Erasure technician,Final_Grade,Hardware test summary,Mandatory_Test,Mobile name,Market name,Device_Color,BQ_BatteryChargeRange,Mobile IMEI,Mobile IMEI2,_ro.imei.check,ChargingJack,CrackedLens,Fingerprint,FlashLight,HomeKey,PQ_BatteryBulging,PQ_BentonDevicebody,PQ_CrackDevicebody,PQ_DentDevicebody,PQ_HeadphoneJack_3.5mm,PQ_MissingParts,PQ_ScratchChromeSide,PQ_ScratchesBackpanel,PQ_ScratchesDisplay,PQ_ScreenCracked,PQ_Screen_Type,PowerKey,SIMTray,SilentKey,VolumeKey,Carrier signal test,Carrier signal sim 2 test,Wi-fi test,Bluetooth test,Microphone test,Speaker microphone test,Front microphone test,Headset microphone test,Speaker microphone front test,Receiver test,Headset test,Front camera test,Video test,Auto focus test,Camera flash test,Front camera flash test,Battery charging test,Headset test,Touch test,Proximity test,Compass test,Light test,Vibration test,Home key test,Volume keys test,Screen lock key test,Back key test,Recent/Menu key test,Screen test,Live call test,Live call sim 2 test,Screen damage test,Assisted front camera test,Fingerprint test,Multi-touch test,Face ID test,Auto rotation test,Infrared test,FM radio test,Product Version,Product Name,Operating system version,System manufacturer,System model,Mobile internal model,System serial,Operating system name,Total memory,Business name,Business location,Report ID,Rooted,Mobile internal model,FRP,FRP_Status,blancco_data.blancco_hardware_report.system.mdm_status,Operating system name,Operating system version,blancco_data.blancco_hardware_report.hardware_tests.auto_fingerprint,Device color,Disk capacity,AGPS test,Assisted camera test,Silent key test,Speaker test,_ro.ril.miui.imei0,Back camera test
93010000056,WHT1068,4/1/2023 12:07,0:02:27,pp.sunil.sharma,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,White,81 %+,867965045586852,867965045586860,,Successful,Successful,Successful,Successful,Successful,No,No,0,3,Yes,No,3,4,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,yp99hm89irs44tvg,Android,6GB,,,98405593,Not rooted,Redmi Note 8 Pro,Locked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965045586852,successful
93010000058,WHT1068,4/1/2023 6:49,0:01:38,dealsdray.mohd.ali,C,successful,,M2003J15SC,Redmi Note 9,Blue,81 %+,864391049143173,864391049143181,,Successful,Successful,Successful,Successful,Successful,No,No,1,3,Yes,No,2,2,5,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,M2003J15SC,M2003J15SC,20531fbc0409,Android,4GB,,,98391929,Not rooted,M2003J15SC,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,864391049143173,successful
93010000059,WHT1068,4/1/2023 7:29,0:03:41,dilip,B,successful,,Redmi Note 7S,Redmi Note 7S,Black,81 %+,864356045830917,864356045830925,,Successful,Successful,Successful,Successful,Successful,No,No,0,3,Yes,No,3,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,10766bec,Android,4GB,,,98393680,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,864356045830917,successful
93010000022,WHT1077,4/1/2023 7:16,0:01:40,dealsdray.mohd.ali,A,successful,,M2003J15SC,Redmi Note 9,Blue,50-80 %,860862041366214,860862041366222,,Successful,Successful,Successful,Successful,Successful,No,No,0,1,Yes,No,2,1,2,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,M2003J15SC,M2003J15SC,19d4eb490403,Android,4GB,,,98393054,Not rooted,M2003J15SC,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,860862041366214,successful
93010000004,WHT1076,4/1/2023 7:49,0:02:50,pp.sunil.sharma,B,successful,,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,Blue,50-80 %,868448045997618,868448045997626,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,3,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 9 Pro Max,Redmi Note 9 Pro Max,68ce9d19,Android,6GB,,,98394559,Not rooted,Redmi Note 9 Pro Max,Unlocked,,Unlocked,Android,11,,,64000000000,successful,successful,,successful,868448045997618,successful
93020000060,WHT1076,4/1/2023 11:39,0:04:09,pp.sunil.sharma,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,862298046615859,862298046615867,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,2,3,3,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,qgeqytzhsw95kjg6,Android,6GB,,,98404422,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,862298046615859,successful
93010000001,WHT1076,4/1/2023 11:07,0:01:34,dealsdray.mohd.ali,D,successful,,Redmi Note 8 Pro,Redmi Note 8 Pro,Green,81 %+,862298048438714,862298048438722,,Successful,Successful,Successful,Successful,Successful,No,No,0,3,Yes,No,2,0,4,Yes,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,,,successful,,successful,successful,successful,successful,not available,successful,,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi Note 8 Pro,Redmi Note 8 Pro,zsdm8sswf6qwy9ij,Android,6GB,,,98403174,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,9,,,64000000000,successful,successful,,successful,862298048438714,successful
93010000009,WHT1076,4/1/2023 10:49,0:04:35,dilip,A,successful,,Redmi Note 7S,Redmi Note 7S,Blue,81 %+,865179040625390,865179040625408,,Successful,Successful,Successful,Successful,Successful,No,No,0,2,Yes,No,0,0,0,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,xiaomi,Redmi Note 7S,Redmi Note 7S,e0f8ebf,Android,4GB,,,98402483,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,865179040625390,successful
93020000061,WHT1076,4/1/2023 9:25,0:13:26,deepankar,C,successful,,Redmi Note 7S,Redmi Note 7S,Red,81 %+,860389047729294,860389047729302,,Successful,Successful,Successful,Successful,Successful,No,No,1,3,Yes,No,0,0,0,No,Copy Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13,Blancco Eraser for Apple Devices,10,Xiaomi,Redmi Note 7S,Redmi Note 7S,b636de99,Android,3GB,,,98398998,Not rooted,Redmi Note 7S,Locked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,860389047729294,successful
93010000057,WHT1075,4/1/2023 10:19,0:01:43,dealsdray.mohd.ali,A,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,Blue,81 %+,869646043247097,869646043247105,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,1,0,1,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,pj85hq6lrw7hw8lf,Android,6GB,,,98401302,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,869646043247097,successful
93020000062,WHT1078,4/1/2023 11:16,0:03:12,ayush,D,failed,Skiped,Redmi 6A,Redmi 6A,Blue,10-49 %,865643048974431,865643048974449,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,10,10,5,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,not performed,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,failed,successful,successful,successful,successful,successful,successful,successful,successful,,successful,not available,successful,not available,successful,not available,successful,4.14,Blancco Mobile Diagnostics and Erasure,9,Xiaomi,Redmi 6A,Redmi 6A,3820e48c7d29,Android,2GB,,,98403463,Not rooted,Redmi 6A,Unlocked,,Unlocked,Android,9,,,32000000000,not performed,successful,,successful,865643048974431,successful
93020000063,WHT1078,4/1/2023 11:24,0:02:53,dilip,C,successful,,Redmi Note 7S,Redmi Note 7S,Red,81 %+,861067047547911,861067047547929,,Successful,Successful,Successful,Successful,Successful,No,No,0,1,Yes,No,0,0,5,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,xiaomi,Redmi Note 7S,Redmi Note 7S,25bedebd,Android,3GB,,,98403806,Not rooted,Redmi Note 7S,Locked,,Unlocked,Android,10,,,32000000000,successful,successful,,successful,861067047547911,successful
93020000064,WHT1078,4/1/2023 11:53,0:03:08,dilip,C,successful,,Redmi Note 7S,Redmi Note 7S,Blue,10-49 %,865230042490646,865230042490653,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,0,3,6,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,10,xiaomi,Redmi Note 7S,Redmi Note 7S,1028ff0b,Android,4GB,,,98405065,Not rooted,Redmi Note 7S,Unlocked,,Unlocked,Android,10,,,64000000000,successful,successful,,successful,865230042490646,successful
93010000038,WHT1071,4/1/2023 12:46,0:04:36,pp.sunil.sharma,B,successful,,Redmi Note 8 Pro,Redmi Note 8 pro,White,81 %+,867965045475031,867965045475049,,Successful,Successful,Successful,Successful,Successful,No,No,0,0,Yes,No,3,4,4,No,Original Folder,Successful,Successful,Successful,Successful,successful,successful,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,successful,,successful,successful,successful,not available,successful,successful,successful,4.13.1,Blancco Eraser for Apple Devices,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,e6eisoqcof9dydkz,Android,6GB,,,98407277,Not rooted,Redmi Note 8 Pro,Unlocked,,Unlocked,Android,11,,,128000000000,successful,successful,,successful,867965045475031,successful
93010000048,WHT1071,5/1/2023 4:51,0:02:38,dealsdray.mohd.ali,D,failed,,Redmi Note 8 Pro,Redmi Note 8 pro,Gray,81 %+,867974042304798,867974042304806,,Successful,Successful,Successful,Successful,Successful,No,No,0,4,Yes,No,1,0,3,No,Copy Folder,Successful,Successful,Successful,Successful,successful,not performed,successful,successful,successful,successful,,successful,,successful,successful,successful,successful,successful,successful,not available,successful,successful,successful,failed,successful,successful,failed,successful,successful,successful,successful,successful,successful,successful,not performed,,successful,successful,successful,not available,successful,successful,successful,4.14,Blancco Mobile Diagnostics and Erasure,11,Redmi,Redmi Note 8 Pro,Redmi Note 8 Pro,obficaozb6ibjr5x,Android,6GB,,,98477284,Not rooted,Redmi Note 8 Pro,Locked,,Unlocked,Android,11,,,,successful,successful,,successful,867974042304798,successful
